SECCION,P_12YMAS,POBFEM,POBMAS,PNACENT,PRES2015,P3YM_HLI,P15YM_AN,P15YM_SE,GRAPROES,PROM_HNV,PEA,PDESOCUP,PSINDER,PAFIL_IPRIV,PCATOLICA,p_joven,p_vieja,POBTOT
2399,0.732756046581069,0.4938787697820245,0.5061212302179755,0.7709764108689161,0.8551806509405793,0.025082114063899673,8.957897879964168e-4,0,9.734935801731861,1.8142999171499583,2094.8308883455584,35.48247758761206,0.22126007763511496,0.0035831591519856674,0.740519558077038,0.10988354732756046,0.02179755150791281,3349
2400,0.8071216617210683,0.47181008902077154,0.5281899109792285,0.8486646884272997,0.9050445103857567,0,0,0,9.256261127596439,1.8195312499999998,223.01470588235293,0,0.1661721068249258,0.01483679525222552,0.7388724035608308,0.1394658753709199,0.020771513353115726,337
2401,0.8583196046128501,0.4843492586490939,0.515650741350906,0.8682042833607908,0.9390444810543658,0,0,0,9.963393739703461,1.6094047619047618,534.7658349328215,4.660268714011516,0.19934102141680396,0.008237232289950576,0.8369028006589786,0.17957166392092258,0.039538714991762765,607
2403,0.7542101042502005,0.48757016840417,0.51242983159583,0.8107457898957497,0.8785084202085004,0.014033680834001604,0.002004811547714515,0.002004811547714515,9.64564153969527,1.7883673469387755,1621.5640616693247,22.54013822434875,0.22012830793905372,0.006014434643143544,0.7421812349639134,0.11387329591018444,0.030473135525260625,2494
2404,0.7420005765350245,0.5079273565869127,0.4920726434130873,0.8065724992793312,0.8676852118766215,0.012972038051311616,8.648025367541078e-4,0.0011530700490054772,9.445197463245893,1.7516006097560974,2367.9226884226887,16.172494172494172,0.22283078697030845,0.010954165465552033,0.7575670221965984,0.11357739982703949,0.017872585759584895,3469
2405,0.7403388035997882,0.501852832186342,0.49814716781365803,0.8369507676019058,0.8861831656961355,0.003970354685018529,0,0.0010587612493382743,10.401061408152463,1.6454449152542372,2575.847693957812,27.0146585627458,0.1818422445738486,0.010058231868713605,0.7353096876654315,0.09052408681842244,0.023028057173107463,3778
2406,0.6968812209688122,0.49807564698075646,0.4999336429993364,0.7704047777040478,0.8026542800265428,0.01818181818181818,3.9814200398142005e-4,0.0011944260119442602,10.545816854678167,1.667027851964898,5147.218625023805,27.264330603694535,0.19960185799601857,0.01619110816191108,0.7313868613138687,0.09781021897810219,0.012209688122096881,7535
2407,0.7027586206896552,0.5158620689655172,0.48413793103448277,0.7579310344827587,0.8337931034482758,0.01793103448275862,0,0,10.081855172413793,1.8103041825095059,1013.1501472031402,0,0.20275862068965517,0.02,0.7289655172413793,0.11517241379310345,0.015172413793103448,1450
2408,0.7418011452368558,0.49817803227485685,0.49297241020301924,0.9307652264445602,0.8755856324830817,0.004164497657470068,0.016137428422696512,0.022904737116085372,8.669562727745964,2.316534090909091,958.4778947368421,0,0.15356585111920876,0.0031233732431025507,0.9021343050494534,0.12129099427381572,0.07652264445601249,1921
2409,0.7299168975069252,0.46814404432132967,0.4445983379501385,0.8407202216066482,0.8227146814404432,0,0.004155124653739612,0.008310249307479225,8.56292243767313,2.24609022556391,372.64516129032256,0,0.08725761772853186,0.00554016620498615,0.7686980609418282,0.12326869806094183,0.07063711911357341,722
2410,0.7347956131605184,0.47058823529411764,0.4915254237288136,0.8564307078763709,0.8344965104685942,0,0.006979062811565304,0.01794616151545364,8.139242273180459,2.1796875,579.753052917232,5.443690637720488,0.03489531405782652,0.027916251246261216,0.8185443668993021,0.1226321036889332,0.0518444666001994,1003
2411,0.7434944237918215,0.4962825278810409,0.483271375464684,0.8104089219330854,0.8754646840148699,0,0.01486988847583643,0.01486988847583643,8.112806691449816,2.492153846153846,338.94,0,0.17843866171003717,0.007434944237918215,0.654275092936803,0.09479553903345725,0.03531598513011153,538
2412,0.8095238095238095,0.4897959183673469,0.5034013605442177,0.8462585034013606,0.9210884353741496,0,0.009523809523809525,0.02312925170068027,8.280938775510204,2.5882042253521127,395.29411764705884,0,0.11428571428571428,0,0.54421768707483,0.09795918367346938,0.11836734693877551,735
2413,0.8172348484848485,0.5085227272727273,0.4876893939393939,0.75,0.9119318181818182,0,0.050189393939393936,0.06628787878787878,7.453835227272728,2.55144495412844,620.3847045191193,0,0.09943181818181818,0,0.5757575757575758,0.14204545454545456,0.11647727272727272,1056
2414,0.779842744817727,0.4874910650464618,0.5025017869907077,0.8534667619728378,0.8942101501072195,0,0.007147962830593281,0.03359542530378842,8.746947819871338,2.25903041825095,765.538955087076,0,0.13724088634739098,0,0.6812008577555396,0.12151536812008577,0.07791279485346676,1399
2415,0.7983870967741935,0.4717741935483871,0.5060483870967742,0.8286290322580645,0.9032258064516129,0,0.012096774193548387,0.024193548387096774,7.780806451612904,2.5000531914893616,242.989898989899,0,0.0967741935483871,0,0.7782258064516129,0.09879032258064516,0.15120967741935484,496
2416,0.8475298126064736,0.4948892674616695,0.5051107325383305,0.8645655877342419,0.9250425894378195,0,0,0.002555366269165247,11.149582623509371,1.4846987951807231,729.1778894472361,0,0.151618398637138,0.039182282793867124,0.7640545144804088,0.16098807495741055,0.06303236797274275,1174
2417,0.8258527827648114,0.49790544584081387,0.5020945541591861,0.8114901256732495,0.8557749850388988,0,0,0.005984440454817474,12.662734889287854,1.348301886792453,1111.5782608695654,7.265217391304348,0.12028725314183124,0.08019150209455415,0.7911430281268701,0.13464991023339318,0.01855176540993417,1671
2418,0.8264150943396227,0.4880503144654088,0.5119496855345912,0.8616352201257862,0.8981132075471698,0,0,0,10.89272955974843,1.5268111455108357,525.1598173515981,3.6301369863013697,0.12452830188679245,0.027672955974842768,0.7446540880503144,0.14088050314465408,0.022641509433962263,795
2419,0.792274678111588,0.5321888412017167,0.4678111587982833,0.7896995708154506,0.8678111587982833,0,0,0,13.291716738197426,1.4327926078028748,743.4290357529794,0,0.1459227467811159,0.08326180257510729,0.7991416309012875,0.09699570815450644,0.05836909871244635,1165
2420,0.8383102694828842,0.5098324836125273,0.4901675163874727,0.8543335761107065,0.9024034959941734,0,0.0021849963583394027,0,11.026693372177713,1.5365939597315434,959.0721112076454,7.157254561251086,0.1842680262199563,0.018936635105608158,0.7938820101966497,0.17479970866715222,0.04515659140568099,1373
2421,0.8285280728376327,0.49241274658573597,0.507587253414264,0.8581183611532626,0.917298937784522,0.0030349013657056147,0,0,10.726130500758726,1.8181481481481483,794.1794871794872,7.241758241758242,0.1411229135053111,0.027314112291350532,0.7336874051593323,0.14871016691957512,0.07359635811836115,1318
2422,0.833605220228385,0.5187601957585645,0.4812398042414356,0.7797716150081566,0.8972267536704731,0.0032626427406199023,0,0,10.471109298531811,1.7825280898876403,791.7416829745597,13.195694716242661,0.16965742251223492,0.01468189233278956,0.7903752039151712,0.1468189233278956,0.08401305057096248,1226
2423,0.8246753246753247,0.4963924963924964,0.5036075036075036,0.7770562770562771,0.8932178932178932,0.010101010101010102,0,0.007215007215007215,10.547799422799422,1.8466549912434327,924,19.401574803149607,0.1406926406926407,0.02958152958152958,0.7922077922077922,0.1406926406926407,0.06782106782106782,1386
2424,0.831453634085213,0.49874686716791977,0.5012531328320802,0.8884711779448622,0.9223057644110275,0,0,0,10.735858395989975,1.4846352583586624,1087.2524491333836,0,0.09899749373433583,0.014411027568922305,0.8264411027568922,0.19235588972431078,0.023182957393483708,1596
2425,0.8317013463892289,0.4981640146878825,0.5018359853121175,0.8929008567931457,0.9186046511627907,0,0,0.0018359853121175031,10.621034271725826,1.4882621502209132,1071.2980132450332,16.832965415746873,0.1346389228886169,0.014075887392900856,0.8072215422276622,0.18115055079559364,0.02876376988984088,1634
2426,0.8364963503649635,0.5075425790754258,0.49245742092457423,0.8316301703163017,0.8934306569343066,0,0,0.00145985401459854,11.177912408759125,1.5146976744186045,1292.2949389179755,25.104712041884817,0.19902676399026764,0.024817518248175182,0.8340632603406326,0.1708029197080292,0.027250608272506083,2055
2427,0.8157695223654283,0.4927975739196361,0.5072024260803639,0.7998483699772555,0.8893100833965125,0.002274450341167551,0,0,12.886633813495074,1.5981549815498155,784.5353159851302,9.806691449814126,0.15466262319939347,0.07657316148597422,0.7695223654283548,0.12206216830932524,0.05458680818802123,1319
2428,0.8591194968553459,0.5088050314465409,0.4911949685534591,0.8477987421383648,0.9232704402515723,0,0,0.0018867924528301887,11.799893081761006,1.5991298145506418,1087.1595900439238,24.44363103953148,0.17547169811320754,0.03773584905660377,0.810062893081761,0.16477987421383647,0.07232704402515723,1590
2429,0.8453389830508474,0.4943502824858757,0.5056497175141242,0.8403954802259888,0.9138418079096046,0,0,0,11.569505649717515,1.477178217821782,917.9749373433584,17.74436090225564,0.14548022598870056,0.03248587570621469,0.8036723163841808,0.16807909604519775,0.04096045197740113,1416
2430,0.8326756116811366,0.5067087608524072,0.49329123914759276,0.7584846093133386,0.9131807419100236,0.007103393843725336,0.0023677979479084454,0.0031570639305445935,10.983985793212312,1.7784944237918217,768.6066350710901,0,0.15785319652722968,0.013417521704814523,0.7797947908445146,0.14917127071823205,0.11128650355169692,1267
2431,0.8252427184466019,0.4878640776699029,0.5121359223300971,0.8179611650485437,0.9045307443365695,0.0048543689320388345,0,0.003236245954692557,10.322394822006473,1.7478915662650603,799.7647058823529,26.658823529411766,0.21035598705501618,0.010517799352750809,0.866504854368932,0.14805825242718446,0.06715210355987054,1236
2432,0.8331627430910952,0.5168884339815762,0.48311156601842375,0.827021494370522,0.9129989764585466,0,0.0030706243602865915,0,10.710972364380757,1.7713908872901678,580.918918918919,0,0.1535312180143296,0.027635619242579325,0.7840327533265097,0.13101330603889458,0.09621289662231321,977
2433,0.858397365532382,0.5203073545554336,0.4796926454445664,0.7782656421514819,0.9001097694840834,0.01756311745334797,0,0.007683863885839737,10.499681668496159,1.7428894472361811,530.0575447570333,3.4948849104859336,0.2030735455543359,0.031833150384193196,0.8035126234906695,0.20636663007683864,0.06915477497255763,911
2434,0.8534278959810875,0.5130023640661938,0.48699763593380613,0.8463356973995272,0.9314420803782506,0,0,0,13.00094562647754,1.3912182741116754,230.83379501385042,0,0.14893617021276595,0.04964539007092199,0.8605200945626478,0.10401891252955082,0.037825059101654845,423
2435,0.8222869628550619,0.4996358339402768,0.4996358339402768,0.763292061179898,0.8696285506190823,0.0029133284777858705,0,0,13.469868900218502,1.4410516934046345,842.7714791851196,0,0.15076474872541878,0.04879825200291333,0.797523670793882,0.12891478514202476,0.05098324836125273,1373
2436,0.8413391557496361,0.5021834061135371,0.4978165938864629,0.8362445414847162,0.9097525473071325,0.002183406113537118,0,0,11.799847161572051,1.533852596314908,809.423875432526,0,0.22852983988355166,0.017467248908296942,0.8173216885007278,0.1703056768558952,0.0487627365356623,1374
2437,0.7417121275702896,0.5009441879983214,0.4982165337809484,0.7352077213596308,0.8331934536298783,0.024234158623583718,0.003671842215694503,0.008602601762484263,8.634756609315989,1.7940822072072067,6077.829702970296,110.55502121640735,0.3049727234578263,0.01594628619387327,0.6822282836760386,0.14131347041544273,0.024129248845992445,9532
2438,0.8006756756756757,0.46621621621621623,0.46621621621621623,0.8006756756756757,0.8817567567567568,0,0.013513513513513514,0.010135135135135136,9.971891891891891,2.067058823529412,152.37130801687763,0,0.1858108108108108,0.09797297297297297,0.8006756756756757,0.0777027027027027,0.21283783783783783,296
2439,0.7319922128487995,0.5042180402336145,0.4918883841661259,0.8053212199870214,0.8663205710577547,0,0,0,13.385496430889035,1.4565729349736378,1004.1090425531916,0,0.15314730694354314,0.029850746268656716,0.8260869565217391,0.06294613887086307,0.021414665801427646,1541
2440,0.731203007518797,0.4945958646616541,0.5011748120300752,0.7640977443609023,0.762687969924812,0,0,0.0021146616541353382,14.206997180451129,1.2920725388601035,3068.915167095116,8.205655526992288,0.11419172932330827,0.15108082706766918,0.7756109022556391,0.0568609022556391,0.016917293233082706,4256
2441,0.7780859916782247,0.5020804438280166,0.49791955617198336,0.7558945908460472,0.8904299583911235,0,0,0,11.51011095700416,1.6973309608540925,470.3850267379679,0,0.21081830790568654,0.024965325936199722,0.665742024965326,0.10124826629680998,0.03744798890429958,721
2442,0.7377049180327869,0.4886807181889149,0.5097580015612803,0.7353629976580797,0.8961748633879781,0.00234192037470726,0,0,10.696049960967994,1.7729501084598698,729.2888888888889,0,0.1756440281030445,0,0.7486338797814208,0.08821233411397346,0.03590944574551132,1281
2443,0.7745454545454545,0.5139393939393939,0.4860606060606061,0.7915151515151515,0.8703030303030304,0,0,0,11.858181818181817,1.5421296296296296,491.90140845070425,0,0.15272727272727274,0.01575757575757576,0.7818181818181819,0.11878787878787879,0.024242424242424242,825
2444,0.8093645484949833,0.44481605351170567,0.46153846153846156,0.8461538461538461,0.8862876254180602,0,0,0,9.970234113712376,2.0439655172413795,124.7892561983471,0,0.13377926421404682,0.08695652173913043,0.6387959866220736,0.12709030100334448,0.15384615384615385,299
2445,0.7536764705882353,0.4375,0.41544117647058826,0.7610294117647058,0.7977941176470589,0,0,0,8.313308823529413,2.0182075471698115,152.58536585365854,0,0.18382352941176472,0.04411764705882353,0.6139705882352942,0.08088235294117647,0.1323529411764706,272
2446,0.7130541871921182,0.4938423645320197,0.4938423645320197,0.7241379310344828,0.7475369458128078,0,0,0,13.80603448275862,1.4094604316546764,527.3091537132988,0,0.12931034482758622,0.07635467980295567,0.7512315270935961,0.05295566502463054,0.013546798029556651,812
2447,0.6752305665349143,0.49407114624505927,0.5013175230566534,0.810935441370224,0.7957839262187089,0.0032938076416337285,0,0,11.119512516469037,1.690233009708738,1058.8975609756098,16.290731707317075,0.11067193675889328,0.011198945981554678,0.7081686429512516,0.09749670619235837,0.008563899868247694,1518
2448,0.7734806629834254,0.5147329650092081,0.4852670349907919,0.8066298342541437,0.8710865561694291,0.0027624309392265192,0,0,11.376869244935543,1.5563023255813953,621.8642857142856,7.757142857142857,0.11049723756906077,0.02578268876611418,0.7200736648250461,0.09760589318600368,0.01841620626151013,1086
2449,0.7638888888888888,0.4722222222222222,0.5138888888888888,0.7361111111111112,0.7916666666666666,0,0,0,8.918611111111112,1.7616,35.34545454545455,0,0.3333333333333333,0,0.6527777777777778,0.041666666666666664,0.1527777777777778,72
2450,0.7053455019556715,0.5097783572359843,0.49022164276401564,0.8018252933507171,0.8546284224250326,0.005215123859191656,0.003911342894393742,0.003911342894393742,10.896994784876142,1.6934514925373134,937.1293900184843,14.177449168207023,0.1421121251629726,0.01303780964797914,0.772490221642764,0.0938722294654498,0.017601043024771838,1534
2451,0.7459618208516887,0.4845814977973568,0.5154185022026432,0.7151248164464024,0.8179148311306902,0,0,0,11.728179148311309,1.5796,430.31692913385825,0,0.18795888399412627,0.02936857562408223,0.7327459618208517,0.09985315712187959,0.004405286343612335,681
2452,0.7758462946020128,0.5077767612076852,0.4922232387923147,0.7996340347666971,0.8554437328453797,0,0.0027447392497712718,0.010064043915827997,10.471271729185727,1.6967139479905435,649.61320754716985,12.889150943396226,0.15187557182067704,0.0192131747483989,0.7593778591033852,0.10795974382433669,0.03019213174748399,1093
2453,0.8058169375534645,0.5021385799828914,0.49786142001710865,0.7998289136013687,0.8939264328485885,0.003421727972626176,0,0.003421727972626176,10.172720273738236,1.5163958333333334,699.9108280254777,7.445859872611465,0.15055603079555174,0.009409751924721984,0.7690333618477331,0.1454234388366125,0.01454234388366125,1169
2454,0.725,0.465,0.535,0.784,0.859,0,0,0,11.11755,1.6762573099415203,656.551724137931,0,0.111,0.012,0.751,0.088,0.024,1000
2455,0.7194851309365291,0.47758544163337774,0.5224145583666223,0.7332445628051487,0.8300044385264093,0.006213936972924989,0,0,11.167785175321791,1.6567692307692308,1413.5107958050585,0,0.11939636040834443,0.016866400355082113,0.7940523746116289,0.09187749667110519,0.019973368841544607,2253
2456,0.7565303104977822,0.49186791522917694,0.5081320847708231,0.681123706259241,0.77180877279448,0.0034499753573188764,0,0,13.21300640709709,1.4620553359683799,1379.9843648208468,11.896416938110749,0.11286347954657466,0.04238541153277477,0.7782158698866437,0.11138491867915229,0.031049778215869888,2029
2457,0.7442489851150202,0.4979702300405954,0.5020297699594046,0.8294993234100135,0.8565629228687416,0.0040595399188092015,0,0,12.246617050067659,1.5638321167883207,495.8018181818182,0,0.10554803788903924,0.04871447902571042,0.7510148849797023,0.08660351826792964,0.017591339648173207,739
2458,0.7687983134223472,0.48910751932536894,0.5108924806746311,0.7814476458186929,0.8517217146872804,0.007027406886858749,0,0.0021082220660576245,10.214420238931835,1.6288619402985074,853.2797074954296,13.007312614259597,0.1567111735769501,0.007027406886858749,0.7294448348559381,0.11876317638791287,0.016163035839775124,1423
2459,0.7618069815195072,0.48254620123203285,0.5174537987679672,0.8151950718685832,0.8583162217659137,0,0,0,11.993162217659139,1.5433142857142859,338.6684636118598,0,0.162217659137577,0.045174537987679675,0.7659137577002053,0.11498973305954825,0.028747433264887063,487
2460,0.7574404761904762,0.5089285714285714,0.49107142857142855,0.7916666666666666,0.8154761904761905,0,0,0,13.066517857142859,1.4595752895752898,458.1218074656189,0,0.16815476190476192,0.00744047619047619,0.7544642857142857,0.07291666666666667,0.025297619047619048,672
2461,0.7181521231917872,0.49976668222118525,0.5002333177788147,0.8040130657956136,0.8492767148856742,0.004666355576294913,0,0,10.786962202519833,1.6188947368421052,1452.33853151397,0,0.1838544097060196,0.025198320111992533,0.7130191320578628,0.09519365375641624,0.018665422305179653,2143
2462,0.734789391575663,0.48049921996879874,0.5195007800312013,0.7753510140405616,0.8299531981279251,0,0,0,12.968798751950079,1.5538181818181815,457.2738853503185,0,0.12168486739469579,0.026521060842433698,0.7753510140405616,0.08268330733229329,0.046801872074883,641
2463,0.7251908396946565,0.5152671755725191,0.4847328244274809,0.732824427480916,0.8358778625954199,0.026717557251908396,0,0.011450381679389313,10.6,1.69,158.57894736842107,0,0.10687022900763359,0.03435114503816794,0.7824427480916031,0.07633587786259542,0.05725190839694656,262
2464,0.7041216879293425,0.5117762512266928,0.48822374877330715,0.7590775269872424,0.8081452404317959,0.01226692836113837,0,0,10.621364082433757,1.6631385869565216,1431.570731707317,0,0.1889106967615309,0.01324828263002944,0.7566241413150148,0.0662414131501472,0.011776251226692836,2038
2465,0.7098092643051771,0.5095367847411444,0.4904632152588556,0.7970027247956403,0.8337874659400545,0,0,0,14.077479564032698,1.4960147601476015,474.77543186180424,0,0.11035422343324251,0.04223433242506812,0.7329700272479565,0.07220708446866485,0.035422343324250684,734
2466,0.6884681583476764,0.5060240963855421,0.4939759036144578,0.8055077452667814,0.8278829604130808,0,0,0,13.57118760757315,1.5681592039800993,403.795,0,0.058519793459552494,0.08433734939759036,0.8726333907056799,0.04130808950086059,0.012048192771084338,581
2467,0.6864452912357104,0.48720740337506807,0.5127925966249319,0.8258029395753946,0.8214480130647795,0,0,0,13.739880239520957,1.6073684210526316,1281.9666931007137,0,0.10887316276537834,0.04627109417528579,0.7904191616766467,0.04409363091997823,0.028307022318998367,1837
2468,0.7571669477234402,0.4896008993816751,0.5053400786958966,0.7318718381112985,0.7852726250702642,0,0,0,13.441703204047213,1.316656626506024,1265.2427616926502,0,0.12085441259134345,0.07476110174255199,0.7858347386172007,0.08094435075885328,0.020798201236649803,1779
2469,0.7634854771784232,0.48132780082987553,0.5186721991701245,0.7551867219917012,0.8437067773167358,0.005532503457814661,0,0,13.877994467496544,1.5058955223880595,488.5489130434783,0,0.11618257261410789,0.24481327800829875,0.8354080221300139,0.11479944674965421,0.019363762102351315,723
2470,0.7453371592539455,0.48923959827833574,0.5102821616451458,0.7168818747011,0.7917264466762315,0.0011956001912960307,0,0,13.546406025824968,1.4741072596468279,2876.550529355149,5.36669874879692,0.1293639406982305,0.06910569105691057,0.7960306073648972,0.08225729316116691,0.035868005738880916,4182
2471,0.7362637362637363,0.4824175824175824,0.5175824175824176,0.7923076923076923,0.845054945054945,0.007692307692307693,0,0,12.417813186813188,1.572098765432099,622.0597014925373,0,0.08461538461538462,0.05274725274725275,0.7197802197802198,0.054945054945054944,0.02857142857142857,910
2472,0.775887573964497,0.5118343195266272,0.4881656804733728,0.7588757396449705,0.8239644970414202,0.0022189349112426036,0,0,13.531190828402366,1.4099235181644358,917.6587225929457,5.155386081982841,0.11982248520710059,0.05473372781065089,0.8350591715976331,0.08801775147928995,0.03550295857988166,1352
2473,0.7077175697865353,0.5123152709359606,0.4876847290640394,0.8267651888341544,0.8513957307060755,0,0,0,12.756264367816092,1.510070588235294,847.7958236658933,0,0.09688013136288999,0.047619047619047616,0.7717569786535303,0.055008210180623976,0.034482758620689655,1218
2474,0.7508153946510111,0.49706457925636005,0.50293542074364,0.8013698630136986,0.8476842791911285,0,0,0,13.320375081539469,1.4198791018998276,2178.9643788010426,15.98262380538662,0.13078930202217873,0.06262230919765166,0.7811480756686237,0.08447488584474885,0.031637312459230266,3066
2475,0.8147818343722173,0.4808548530721282,0.5191451469278717,0.8441674087266251,0.8984861976847729,0.006233303650934996,0,0,11.026010685663403,1.5588963963963967,700.8010928961749,6.136612021857923,0.12288512911843277,0.03829029385574354,0.7453250222617988,0.15138023152270705,0.02226179875333927,1123
2476,0.8254847645429363,0.4930747922437673,0.5069252077562327,0.8213296398891967,0.907202216066482,0,0,0,11.601080332409971,1.5039383561643838,422.78187919463085,8.479865771812081,0.09833795013850416,0.07479224376731301,0.724376731301939,0.14958448753462603,0.018005540166204988,722
2477,0.7945652173913044,0.5076086956521739,0.4923913043478261,0.8380434782608696,0.8858695652173914,0.010869565217391304,0,0,10.273717391304347,1.6267208672086721,544.9521203830369,15.102599179206566,0.17173913043478262,0.017391304347826087,0.7423913043478261,0.1565217391304348,0.029347826086956522,920
2478,0.8184210526315789,0.4842105263157895,0.5157894736842106,0.8513157894736842,0.9026315789473685,0,0.003947368421052632,0.003947368421052632,11.909223684210527,1.5327666666666668,459.42122186495175,3.6655948553054665,0.15526315789473685,0.04868421052631579,0.7736842105263158,0.13157894736842105,0.04473684210526316,760
2479,0.7827841291190316,0.5030262273032953,0.4969737726967048,0.8157363819771352,0.887020847343645,0.017484868863483525,0.0020174848688634837,0.004034969737726967,9.971600537995965,1.8129776247848535,903.1864261168384,6.387457044673539,0.17014122394082046,0.03227975790181574,0.7041022192333557,0.14189643577673167,0.02824478816408877,1487
2480,0.7671568627450981,0.4803921568627451,0.5196078431372549,0.8615196078431373,0.8903186274509803,0.010416666666666666,0.0024509803921568627,0.0024509803921568627,11.45,1.55,1014.1341853035143,18.24920127795527,0.14215686274509803,0.0784313725490196,0.7781862745098039,0.12071078431372549,0.020833333333333332,1632
2481,0.7603485838779956,0.5105301379811183,0.48946986201888165,0.8075526506899056,0.8453159041394336,0,0,0,12.472193173565723,1.3958955223880598,887.7507163323783,6.5759312320916905,0.1728395061728395,0.05591866376180102,0.7436456063907044,0.08061002178649238,0.020334059549745823,1377
2482,0.8130081300813008,0.4905149051490515,0.5094850948509485,0.7913279132791328,0.8482384823848238,0,0.008130081300813009,0.018970189701897018,9.046422764227643,1.8699337748344371,242.31,0,0.12466124661246612,0,0.7371273712737128,0.18699186991869918,0.051490514905149054,369
2483,0.779601406799531,0.4958968347010551,0.5041031652989449,0.7303634232121923,0.8124267291910903,0.022274325908558032,0,0.009378663540445486,8.999413833528722,1.9737383177570091,600.3067669172932,12.827067669172934,0.21336459554513482,0.004689331770222743,0.772567409144197,0.16881594372801875,0.03985932004689332,853
2484,0.7946577629382304,0.5125208681135225,0.48747913188647746,0.6978297161936561,0.8497495826377296,0.03171953255425709,0.00667779632721202,0.008347245409015025,9.463355592654425,1.94701244813278,385.07142857142856,3.7752100840336134,0.28046744574290483,0,0.7662771285475793,0.18697829716193656,0.028380634390651086,599
2485,0.7887323943661971,0.48993963782696176,0.5100603621730382,0.8269617706237424,0.9044265593561368,0.01609657947686117,0.004024144869215292,0.007042253521126761,11.642525150905431,1.5862113402061857,584.4821428571429,0,0.19114688128772636,0.030181086519114688,0.783702213279678,0.09959758551307847,0.025150905432595575,994
2486,0.7923875432525952,0.4936562860438293,0.5063437139561707,0.7577854671280276,0.8373702422145328,0.03690888119953864,0,0,12.293840830449827,1.6267359050445105,527.5196506550218,0,0.18108419838523646,0.010380622837370242,0.8016147635524798,0.12572087658592848,0.02883506343713956,867
2487,0.7908208296557812,0.4969108561341571,0.4942630185348632,0.8111209179170344,0.8861429832303619,0.0088261253309797,0,0,11.765851721094439,1.5211555555555556,641.1060267857142,0,0.16063548102383055,0.02294792586054722,0.7864077669902912,0.12886142983230361,0.02736098852603707,1133
2488,0.7619047619047619,0.5191256830601093,0.4808743169398907,0.8087431693989071,0.8985167837626854,0,0,0,13.974160811865731,1.4208712871287128,811.125,7.875,0.08899297423887588,0.01483216237314598,0.7923497267759563,0.07181889149102264,0.03278688524590164,1281
2489,0.7964285714285714,0.48482142857142857,0.5151785714285714,0.8205357142857143,0.8901785714285714,0.0026785714285714286,0,0,10.861348214285716,1.6028045977011496,704.3946188340808,8.789237668161435,0.1,0.0035714285714285713,0.7357142857142858,0.1125,0.03482142857142857,1120
2490,0.7799196787148595,0.5180722891566265,0.4819277108433735,0.8200803212851405,0.8899598393574297,0.01606425702811245,0,0,11.905100401606425,1.5733467741935483,746.2306900102986,0,0.14698795180722893,0.016867469879518072,0.7895582329317269,0.14377510040160643,0.02891566265060241,1245
2491,0.812428078250863,0.5155350978135789,0.4844649021864212,0.7525891829689298,0.8699654775604143,0,0,0,12.410471806674337,1.4817134831460677,552.6643059490085,0,0.19792865362485615,0.02991944764096663,0.8158803222094362,0.11507479861910241,0.05063291139240506,869
2492,0.7758478081058726,0.49379652605459057,0.5062034739454094,0.8502894954507858,0.8999172870140613,0,0,0,11.99543424317618,1.504279661016949,720.502132196162,0,0.11497105045492143,0.03225806451612903,0.7766749379652605,0.10090984284532671,0.0206782464846981,1209
2493,0.7441860465116279,0.5116279069767442,0.4883720930232558,0.8509513742071881,0.8995771670190275,0.003171247357293869,0,0,12.170190274841438,1.4828494623655915,592.59375,0,0.17019027484143764,0.024312896405919663,0.7980972515856237,0.06765327695560254,0.03488372093023256,946
2494,0.7617124394184168,0.4773828756058158,0.5226171243941842,0.7722132471728594,0.8319870759289176,0.008885298869143781,0,0.004038772213247173,11.857867528271404,1.5734945054945055,802.1399787910923,6.5641569459172855,0.14862681744749595,0.033925686591276254,0.7092084006462036,0.10823909531502424,0.023424878836833602,1238
2495,0.8429824561403508,0.49736842105263157,0.5026315789473684,0.8149122807017544,0.8964912280701754,0.0035087719298245615,0,0.0035087719298245615,10.482394736842105,1.6575523012552302,807.8459937565037,10.676378772112383,0.17719298245614035,0.009649122807017544,0.7482456140350877,0.16666666666666666,0.03070175438596491,1140
2496,0.7388289676425269,0.4815100154083205,0.5184899845916795,0.7942989214175655,0.8389830508474576,0.01078582434514638,0,0.006933744221879815,10.668451463790447,1.7894838709677423,875.7101147028155,0,0.13713405238828968,0.01694915254237288,0.7835130970724191,0.10400616332819723,0.03543913713405239,1298
2497,0.8173652694610778,0.4740518962075848,0.5259481037924152,0.7784431137724551,0.8812375249500998,0,0,0,10.707025948103793,1.542050632911392,626.4029304029305,3.6703296703296706,0.17165668662674652,0.014970059880239521,0.7235528942115769,0.1467065868263473,0.04590818363273453,1002
2498,0.7789142407553108,0.5019669551534225,0.4980330448465775,0.8095987411487018,0.8741148701809599,0,0,0,11.126011014948858,1.5899397590361448,774.1545454545454,5.135353535353535,0.16837136113296616,0.0023603461841070024,0.7820613690007868,0.14004720692368214,0.03461841070023604,1271
2499,0.8031306441902468,0.50210716435882,0.49789283564118003,0.7796508127633955,0.9084888621312462,0.008428657435279952,0,0,10.817501505117402,1.5524260355029587,1084.5059970014993,28.637931034482758,0.17519566526189043,0.00481637567730283,0.7585791691751956,0.12161348585189645,0.03431667670078266,1661
