SECCION,votos,lista,participacion
715,697,1330,0.5240601503759399
716,669,1225,0.5461224489795918
717,913,1469,0.6215112321307011
718,605,1581,0.38266919671094246
7187,NA,NA,NA
719,782,1414,0.553041018387553
72,463,859,0.5389988358556461
720,860,1636,0.5256723716381418
721,835,1454,0.5742778541953233
722,923,1655,0.5577039274924471
723,1001,1749,0.5723270440251572
724,1729,2492,0.6938202247191011
725,782,1335,0.5857677902621723
726,944,1594,0.5922208281053952
727,846,1558,0.5430038510911425
728,806,1515,0.532013201320132
729,1030,1771,0.5815923207227555
73,1616,2972,0.5437415881561238
730,857,1491,0.5747820254862508
731,1647,2629,0.6264739444655762
732,1217,2184,0.5572344322344323
733,833,1536,0.5423177083333334
734,917,2038,0.44995093228655547
735,1498,2437,0.6146901928600739
736,855,1416,0.6038135593220338
737,1005,1657,0.6065178032589016
738,0,1610,0
74,585,1324,0.4418429003021148
740,1299,2239,0.5801697186243859
741,1152,2261,0.5095090667846086
742,3681,9011,0.40850072134058374
743,1661,3142,0.5286441756842776
744,5485,9484,0.5783424715309996
745,390,1309,0.2979373567608862
746,0,1534,0
747,802,1300,0.6169230769230769
748,689,1254,0.5494417862838915
749,1034,1697,0.6093105480259281
75,496,1034,0.4796905222437137
750,1632,2558,0.6379984362783424
751,1247,2244,0.5557040998217468
752,728,1332,0.5465465465465466
753,922,2068,0.4458413926499033
754,773,1613,0.4792312461252325
755,1081,2232,0.4843189964157706
756,758,1279,0.5926505082095387
757,732,1278,0.5727699530516432
758,374,1400,0.2671428571428571
759,2373,3748,0.6331376734258272
76,611,1346,0.4539375928677563
760,1092,1808,0.6039823008849557
761,513,835,0.61437125748503
762,597,1001,0.5964035964035964
763,1645,2444,0.6730769230769231
764,898,1526,0.5884665792922673
765,895,1545,0.5792880258899676
766,998,1854,0.5382955771305286
767,1088,2146,0.5069897483690587
768,651,1337,0.4869109947643979
769,992,1651,0.600847970926711
770,838,1807,0.4637520752628666
771,957,1807,0.5296070835639181
772,718,1326,0.5414781297134238
773,839,1821,0.46073585941790224
774,556,1009,0.5510406342913776
775,879,1514,0.5805812417437253
776,958,1890,0.5068783068783069
777,2006,3554,0.5644344400675295
778,721,1273,0.5663786331500392
779,801,1556,0.5147814910025706
78,645,1638,0.39377289377289376
780,852,1570,0.5426751592356688
781,2029,2955,0.6866328257191201
782,719,1496,0.48061497326203206
783,904,2000,0.452
784,1218,1958,0.6220633299284984
785,930,1726,0.5388180764774044
786,1016,2068,0.4912959381044487
787,1849,3286,0.5626902008520999
788,818,3593,0.22766490397996103
789,1339,3371,0.39721150993770393
79,1012,2035,0.4972972972972973
790,1061,2377,0.44636095919225915
791,888,3446,0.2576900754497969
792,872,1981,0.44018172640080766
793,960,1781,0.5390230207748455
794,4384,7156,0.6126327557294577
795,928,2313,0.40121054907047127
796,1060,1782,0.5948372615039281
797,860,1491,0.5767940979208585
798,1192,2028,0.5877712031558185
799,3016,5596,0.5389563974267334
8,279,430,0.6488372093023256
80,0,1163,0
800,299,2815,0.10621669626998224
801,972,2128,0.4567669172932331
802,756,1482,0.5101214574898786
803,1548,2908,0.53232462173315
804,3087,6009,0.5137294058911632
805,308,425,0.7247058823529412
806,399,570,0.7
807,470,647,0.7264296754250387
808,472,683,0.6910688140556369
809,248,408,0.6078431372549019
81,2055,4701,0.43714103382259095
810,248,340,0.7294117647058823
811,1315,2006,0.6555333998005982
812,443,670,0.6611940298507463
813,596,951,0.6267087276550999
814,404,550,0.7345454545454545
815,728,1080,0.674074074074074
816,2241,3299,0.6792967565929069
817,1299,1953,0.6651305683563749
818,620,866,0.7159353348729792
819,1250,1938,0.6449948400412797
82,648,1042,0.6218809980806143
820,350,433,0.8083140877598153
821,867,1108,0.7824909747292419
822,1111,1653,0.6721113127646703
823,478,727,0.657496561210454
824,580,829,0.6996381182147166
825,674,907,0.743109151047409
826,973,1517,0.6413974950560316
827,313,460,0.6804347826086956
828,218,309,0.7055016181229773
829,143,166,0.8614457831325302
83,218,783,0.2784163473818646
831,1267,1545,0.8200647249190939
832,715,883,0.8097395243488109
833,363,405,0.8962962962962963
834,404,466,0.8669527896995708
835,778,1534,0.5071707953063885
837,1073,1882,0.5701381509032943
838,1337,2209,0.6052512449071978
839,2366,6530,0.36232771822358345
84,5852,10112,0.5787183544303798
841,2938,5163,0.5690490025179159
842,3326,8258,0.4027609590699927
843,425,723,0.5878284923928078
846,773,1607,0.48102053515868076
847,1379,2564,0.5378315132605305
848,237,431,0.5498839907192575
849,1343,2703,0.4968553459119497
85,882,2005,0.4399002493765586
851,222,542,0.4095940959409594
852,68,137,0.49635036496350365
853,441,322,1.3695652173913044
854,769,1069,0.7193638914873713
855,664,1008,0.6587301587301587
856,914,2022,0.4520276953511375
857,390,1141,0.3418054338299737
86,1330,2604,0.510752688172043
860,1338,3121,0.4287087471964114
861,489,881,0.5550510783200908
862,555,973,0.5704008221993834
863,1627,4380,0.37146118721461185
864,2078,5364,0.38739746457867263
865,2442,4893,0.49908031882280807
866,1861,3262,0.5705088902513795
867,343,1052,0.32604562737642584
868,325,532,0.6109022556390977
869,2353,2350,1.0012765957446808
87,1871,3220,0.581055900621118
870,1115,2586,0.43116782675947407
871,862,1519,0.5674786043449638
872,582,1010,0.5762376237623762
873,650,1040,0.625
874,290,439,0.6605922551252847
875,0,622,0
876,652,1263,0.5162311955661124
877,259,457,0.5667396061269147
878,293,558,0.525089605734767
879,547,1078,0.5074211502782932
88,2451,4162,0.5888995675156175
880,454,943,0.4814422057264051
881,867,2067,0.41944847605224966
882,3635,6487,0.5603514721751195
883,1247,3523,0.35395969344308825
884,527,1074,0.49068901303538176
885,487,848,0.5742924528301887
886,925,2017,0.458601883986118
887,1073,2120,0.5061320754716981
888,634,1451,0.43694004135079256
889,480,1161,0.4134366925064599
89,1093,1886,0.5795334040296924
890,85,177,0.480225988700565
891,124,268,0.4626865671641791
892,189,356,0.5308988764044944
893,149,308,0.4837662337662338
894,80,214,0.37383177570093457
895,264,510,0.5176470588235295
896,200,342,0.5847953216374269
897,741,1600,0.463125
898,498,1021,0.4877571008814887
899,196,377,0.519893899204244
9,NA,NA,NA
90,1038,1438,0.721835883171071
900,217,451,0.4811529933481153
901,218,499,0.43687374749499
902,659,1473,0.44738628649015616
903,124,263,0.4714828897338403
904,170,445,0.38202247191011235
906,198,418,0.47368421052631576
907,454,998,0.45490981963927857
908,875,1313,0.6664127951256664
909,564,800,0.705
91,644,1125,0.5724444444444444
910,NA,NA,NA
911,621,1053,0.5897435897435898
912,741,1034,0.7166344294003868
913,757,1105,0.6850678733031674
914,500,682,0.7331378299120235
915,814,1115,0.7300448430493274
916,322,434,0.7419354838709677
917,349,959,0.36392075078206465
918,435,565,0.7699115044247787
919,760,1098,0.692167577413479
92,NA,NA,NA
920,430,565,0.7610619469026548
922,262,404,0.6485148514851485
925,783,1103,0.7098821396192203
927,228,299,0.7625418060200669
928,145,195,0.7435897435897436
93,768,1364,0.5630498533724341
930,135,176,0.7670454545454546
931,2446,2965,0.8249578414839798
932,592,1180,0.5016949152542373
933,884,1501,0.5889407061958695
934,774,1021,0.7580803134182175
935,1817,3939,0.4612845899974613
936,506,902,0.5609756097560976
937,375,665,0.5639097744360902
938,781,1778,0.4392575928008999
939,2088,4788,0.43609022556390975
94,828,1599,0.5178236397748592
940,316,1375,0.2298181818181818
941,308,918,0.3355119825708061
942,539,1001,0.5384615384615384
943,150,236,0.635593220338983
944,599,1106,0.5415913200723327
945,363,674,0.5385756676557863
946,1135,1919,0.5914538822303282
947,1437,2568,0.5595794392523364
948,1881,5946,0.31634712411705346
949,648,1521,0.4260355029585799
95,1800,2896,0.6215469613259669
950,615,1464,0.42008196721311475
951,677,1474,0.4592944369063772
952,603,1428,0.4222689075630252
953,162,346,0.4682080924855491
954,376,757,0.4966974900924703
956,160,350,0.45714285714285713
957,84,197,0.4263959390862944
958,344,721,0.47711511789181693
959,60,153,0.39215686274509803
96,745,1550,0.4806451612903226
960,220,378,0.582010582010582
961,3004,6819,0.4405338026103534
962,237,617,0.3841166936790924
963,674,1672,0.40311004784689
964,654,1441,0.4538514920194309
965,565,1190,0.47478991596638653
966,139,257,0.5408560311284046
967,0,193,0
968,108,215,0.5023255813953489
969,181,595,0.3042016806722689
97,761,1310,0.5809160305343511
970,176,376,0.46808510638297873
971,84,238,0.35294117647058826
972,136,409,0.33251833740831294
973,213,444,0.4797297297297297
975,588,948,0.620253164556962
976,599,1729,0.34644303065355697
977,297,1136,0.261443661971831
978,0,1266,0
979,970,1622,0.5980271270036991
98,718,1352,0.5310650887573964
980,1094,1360,0.8044117647058824
981,621,1058,0.5869565217391305
982,368,1275,0.28862745098039216
983,336,1289,0.26066718386346005
984,331,1308,0.2530581039755352
985,665,1074,0.6191806331471136
986,482,808,0.5965346534653465
987,614,1245,0.4931726907630522
988,914,1354,0.6750369276218612
989,942,1468,0.6416893732970027
99,889,1528,0.5818062827225131
990,594,965,0.6155440414507772
991,649,952,0.6817226890756303
992,645,906,0.7119205298013245
993,533,804,0.6629353233830846
994,533,754,0.7068965517241379
995,926,1357,0.6823876197494473
996,511,729,0.700960219478738
997,492,787,0.625158831003812
998,453,708,0.6398305084745762
999,310,505,0.6138613861386139
N/A,8494,11872,0.7154649595687331
